Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2021-07-28 14:08:37 +0000,Cable Row, 8,45.35929094356398,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-28 14:08:37 +0000,Cable Row, 10,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-28 14:08:37 +0000,Cable Row, 10,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-28 14:08:37 +0000,Cable Row, 10,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-28 14:08:37 +0000,Incline Dumbbell Curl, 13,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-28 14:08:37 +0000,Incline Dumbbell Curl, 13,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-28 14:08:37 +0000,Incline Dumbbell Curl, 13,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-27 13:56:50 +0000,Foam Roll Chest, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Foam Roll Lower Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Side Bend Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-27 13:56:50 +0000,Side Bend Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-27 13:56:50 +0000,Tricep Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-27 13:56:50 +0000,Tricep Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-27 13:56:50 +0000,Barbell Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-27 13:56:50 +0000,Barbell Bench Press, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-27 13:56:50 +0000,Barbell Bench Press, 10,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Barbell Bench Press, 10,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Barbell Bench Press, 10,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Seated Barbell Shoulder Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-27 13:56:50 +0000,Seated Barbell Shoulder Press, 6,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Seated Barbell Shoulder Press, 6,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Seated Barbell Shoulder Press, 6,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Seated Barbell Shoulder Press, 6,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Dumbbell Incline Bench Press, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-27 13:56:50 +0000,Dumbbell Incline Bench Press, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-27 13:56:50 +0000,Dumbbell Incline Bench Press, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-27 13:56:50 +0000,Dumbbell Pullover, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Dumbbell Pullover, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Dumbbell Pullover, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Machine Tricep Dip, 8,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Machine Tricep Dip, 8,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Machine Tricep Dip, 13,88.45061733994974,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Machine Tricep Dip, 11,88.45061733994974,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Machine Fly, 8,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Machine Fly, 8,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Machine Fly, 21,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-27 13:56:50 +0000,Machine Fly, 14,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Foam Roll Hamstrings, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-26 13:57:53 +0000,Foam Roll Quadriceps, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-26 13:57:53 +0000,Shin Box Quad, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-26 13:57:53 +0000,Shin Box Quad, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-26 13:57:53 +0000,Knee to Chest Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-26 13:57:53 +0000,Knee to Chest Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-26 13:57:53 +0000,Deadlift, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-26 13:57:53 +0000,Deadlift, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-26 13:57:53 +0000,Deadlift, 5,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Deadlift, 5,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Deadlift, 5,106.59433371737533,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Machine Leg Press, 8,72.57486550970236,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-26 13:57:53 +0000,Machine Leg Press, 3,104.32636917019714,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-26 13:57:53 +0000,Machine Leg Press, 10,115.66619190608813,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Machine Leg Press, 10,115.66619190608813,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Machine Leg Press, 11,115.66619190608813,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Machine Leg Press, 11,115.66619190608813,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Seated Leg Curl, 8,22.67964547178199,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-26 13:57:53 +0000,Seated Leg Curl, 10,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Seated Leg Curl, 10,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Seated Leg Curl, 10,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Machine Hip Abductor, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Machine Hip Abductor, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Machine Hip Abductor, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Machine Hip Abductor, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Ab Crunch Machine, 8,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Ab Crunch Machine, 8,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Ab Crunch Machine, 8,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Ab Crunch Machine, 8,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Standing Machine Calf Press, 15,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-26 13:57:53 +0000,Standing Machine Calf Press, 15,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Foam Roll Upper Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Foam Roll Lats, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Child's Pose, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-25 14:31:16 +0000,Child's Pose, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-25 14:31:16 +0000,Supine Back Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-25 14:31:16 +0000,Supine Back Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-25 14:31:16 +0000,Stir the Pot, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Stir the Pot, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Handle Band Straight-Arm Pulldown, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Handle Band Straight-Arm Pulldown, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Handle Band Reverse Curl, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Handle Band Reverse Curl, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Pull Up, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Pull Up, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Pull Up, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Pull Up, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Pull Up, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Hammer Curls, 8,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Hammer Curls, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Hammer Curls, 16,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Hammer Curls, 11,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Cable Row, 8,47.62725549074217,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-25 14:31:16 +0000,Cable Row, 10,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Cable Row, 10,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Cable Row, 10,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Cable Row, 10,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Dumbbell Shrug, 11,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Dumbbell Shrug, 11,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Dumbbell Shrug, 11,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Dumbbell Shrug, 11,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Machine Reverse Fly, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Machine Reverse Fly, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Machine Reverse Fly, 16,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Machine Reverse Fly, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-25 14:31:16 +0000,Oblique Crunch, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Oblique Crunch, 8,61.235042773811365,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Oblique Crunch, 25,72.57486550970236,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-25 14:31:16 +0000,Oblique Crunch, 15,72.57486550970236,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Foam Roll Chest, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Foam Roll Lower Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Wall Pectoral Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-24 14:29:08 +0000,Wall Pectoral Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-24 14:29:08 +0000,Up Dog, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-24 14:29:08 +0000,Up Dog, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-24 14:29:08 +0000,Wall Slide Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Wall Slide Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Cat Cow, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Cat Cow, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Handle Band Crunch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Handle Band Crunch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Handle Band Upright Row, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Handle Band Upright Row, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Barbell Incline Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-24 14:29:08 +0000,Barbell Incline Bench Press, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Barbell Incline Bench Press, 8,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Barbell Incline Bench Press, 12,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Barbell Incline Bench Press, 9,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Side Laterals to Front Raise, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Side Laterals to Front Raise, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Side Laterals to Front Raise, 15,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Side Laterals to Front Raise, 12,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Cable Rope Tricep Extension, 8,40.82336184920758,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-24 14:29:08 +0000,Cable Rope Tricep Extension, 5,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Cable Rope Tricep Extension, 5,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Cable Rope Tricep Extension, 5,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Cable Rope Tricep Extension, 5,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Cable Rope Tricep Extension, 5,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-24 14:29:08 +0000,Low Cable Chest Fly, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Low Cable Chest Fly, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Low Cable Chest Fly, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Low Cable Chest Fly, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Low Cable Chest Fly, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Dumbbell Incline Fly, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Dumbbell Incline Fly, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Dumbbell Incline Fly, 15,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-24 14:29:08 +0000,Dumbbell Incline Fly, 16,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Foam Roll Lats, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Foam Roll Upper Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Wrist Extension Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-23 14:17:42 +0000,Wrist Extension Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-23 14:17:42 +0000,Dead Hang, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-23 14:17:42 +0000,Dead Hang, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-23 14:17:42 +0000,Bird Dog, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Bird Dog, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Dead Bug, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Dead Bug, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Toe Touchers, 25,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Toe Touchers, 25,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,EZ-Bar Curl, 8,24.947610018960187,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-23 14:17:42 +0000,EZ-Bar Curl, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,EZ-Bar Curl, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,EZ-Bar Curl, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,EZ-Bar Curl, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Hammerstrength Iso Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 2.0
2021-07-23 14:17:42 +0000,Hammerstrength Iso Row, 8,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Hammerstrength Iso Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Hammerstrength Iso Row, 17,38.55539730202938,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Hammerstrength Iso Row, 12,38.55539730202938,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Seated Dumbbell Curl, 9,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Seated Dumbbell Curl, 9,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Seated Dumbbell Curl, 9,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Palms-Up Dumbbell Wrist Curl, 14,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Palms-Up Dumbbell Wrist Curl, 14,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Palms-Up Dumbbell Wrist Curl, 14,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-23 14:17:42 +0000,Straight-Arm Pulldown, 8,27.215574566138386,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-23 14:17:42 +0000,Straight-Arm Pulldown, 15,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Straight-Arm Pulldown, 15,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Straight-Arm Pulldown, 15,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Ab Crunch Machine, 8,63.50300732098956,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Ab Crunch Machine, 8,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Ab Crunch Machine, 20,90.71858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-23 14:17:42 +0000,Ab Crunch Machine, 16,90.71858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Foam Roll Chest, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Foam Roll Lower Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Reach Behind and Open, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-21 13:46:22 +0000,Reach Behind and Open, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-21 13:46:22 +0000,Chest Doorway Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-21 13:46:22 +0000,Chest Doorway Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-07-21 13:46:22 +0000,Barbell Bench Press, 15,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-21 13:46:22 +0000,Barbell Bench Press, 10,43.091326396385774,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-21 13:46:22 +0000,Barbell Bench Press, 15,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Barbell Bench Press, 15,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Barbell Bench Press, 14,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Barbell Bench Press, 15,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Dumbbell Front Raise, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Dumbbell Front Raise, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Dumbbell Front Raise, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Cable Rope Tricep Extension, 8,29.483539113316585,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-21 13:46:22 +0000,Cable Rope Tricep Extension, 15,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Cable Rope Tricep Extension, 15,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Cable Rope Tricep Extension, 15,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-21 13:46:22 +0000,Hammerstrength Decline Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 2.0
2021-07-21 13:46:22 +0000,Hammerstrength Decline Chest Press, 8,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Hammerstrength Decline Chest Press, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Hammerstrength Decline Chest Press, 10,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Hammerstrength Decline Chest Press, 9,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Hammerstrength Shoulder Press, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Hammerstrength Shoulder Press, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Hammerstrength Shoulder Press, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-21 13:46:22 +0000,Hammerstrength Shoulder Press, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-20 13:28:33 +0000,Leg Press, 8,49.895220037920375,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-20 13:28:33 +0000,Leg Press, 6,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Leg Press, 6,99.79044007584075,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Leg Press, 10,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Leg Press, 10,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Glute Kickback Machine, 8,31.75150366049478,0.0,0.0,0.0,0.0,true,, 2.0
2021-07-20 13:28:33 +0000,Glute Kickback Machine, 8,52.16318458509857,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-20 13:28:33 +0000,Glute Kickback Machine, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-20 13:28:33 +0000,Glute Kickback Machine, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-20 13:28:33 +0000,Glute Kickback Machine, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2021-07-20 13:28:33 +0000,Lying Hamstrings Curl, 8,31.75150366049478,0.0,0.0,0.0,0.0,true,, 1.0
2021-07-20 13:28:33 +0000,Lying Hamstrings Curl, 12,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Lying Hamstrings Curl, 12,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Lying Hamstrings Curl, 12,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Ab Crunch Machine, 10,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Ab Crunch Machine, 10,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2021-07-20 13:28:33 +0000,Ab Crunch Machine, 10,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
